real world time stamp: 2023-06-21 14:36:38.243687	frame = 62	 simulation time = 1.22000	 ego_vehicle speed = 7.07600	 ego_vehicle location = 8.7034800	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243733	frame = 63	 simulation time = 1.24000	 ego_vehicle speed = 7.19200	 ego_vehicle location = 8.9900000	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243778	frame = 64	 simulation time = 1.26000	 ego_vehicle speed = 7.30800	 ego_vehicle location = 9.2811600	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243824	frame = 65	 simulation time = 1.28000	 ego_vehicle speed = 7.42400	 ego_vehicle location = 9.5769600	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243870	frame = 66	 simulation time = 1.30000	 ego_vehicle speed = 7.54000	 ego_vehicle location = 9.8774000	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243915	frame = 67	 simulation time = 1.32000	 ego_vehicle speed = 7.65600	 ego_vehicle location = 10.182480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.243961	frame = 68	 simulation time = 1.34000	 ego_vehicle speed = 7.77200	 ego_vehicle location = 10.492200	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244008	frame = 69	 simulation time = 1.36000	 ego_vehicle speed = 7.88800	 ego_vehicle location = 10.806560	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244058	frame = 70	 simulation time = 1.38000	 ego_vehicle speed = 8.00400	 ego_vehicle location = 11.125560	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244105	frame = 71	 simulation time = 1.40000	 ego_vehicle speed = 8.12000	 ego_vehicle location = 11.449200	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244152	frame = 72	 simulation time = 1.42000	 ego_vehicle speed = 8.23600	 ego_vehicle location = 11.777480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244197	frame = 73	 simulation time = 1.44000	 ego_vehicle speed = 8.35200	 ego_vehicle location = 12.110400	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244244	frame = 74	 simulation time = 1.46000	 ego_vehicle speed = 8.46800	 ego_vehicle location = 12.447960	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244290	frame = 75	 simulation time = 1.48000	 ego_vehicle speed = 8.58400	 ego_vehicle location = 12.790160	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244336	frame = 76	 simulation time = 1.50000	 ego_vehicle speed = 8.70000	 ego_vehicle location = 13.137000	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244382	frame = 77	 simulation time = 1.52000	 ego_vehicle speed = 8.81600	 ego_vehicle location = 13.488480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244427	frame = 78	 simulation time = 1.54000	 ego_vehicle speed = 8.93200	 ego_vehicle location = 13.844600	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244473	frame = 79	 simulation time = 1.56000	 ego_vehicle speed = 9.04800	 ego_vehicle location = 14.205360	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244519	frame = 80	 simulation time = 1.58000	 ego_vehicle speed = 9.16400	 ego_vehicle location = 14.570760	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244565	frame = 81	 simulation time = 1.60000	 ego_vehicle speed = 9.28000	 ego_vehicle location = 14.940800	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244626	frame = 82	 simulation time = 1.62000	 ego_vehicle speed = 9.39600	 ego_vehicle location = 15.315480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244674	frame = 83	 simulation time = 1.64000	 ego_vehicle speed = 9.51200	 ego_vehicle location = 15.694800	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244720	frame = 84	 simulation time = 1.66000	 ego_vehicle speed = 9.62800	 ego_vehicle location = 16.078760	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244767	frame = 85	 simulation time = 1.68000	 ego_vehicle speed = 9.74400	 ego_vehicle location = 16.467360	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244813	frame = 86	 simulation time = 1.70000	 ego_vehicle speed = 9.86000	 ego_vehicle location = 16.860600	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244860	frame = 87	 simulation time = 1.72000	 ego_vehicle speed = 9.97600	 ego_vehicle location = 17.258480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244907	frame = 88	 simulation time = 1.74000	 ego_vehicle speed = 10.0920	 ego_vehicle location = 17.661000	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244953	frame = 89	 simulation time = 1.76000	 ego_vehicle speed = 10.2080	 ego_vehicle location = 18.068160	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.244998	frame = 90	 simulation time = 1.78000	 ego_vehicle speed = 10.3240	 ego_vehicle location = 18.479960	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245044	frame = 91	 simulation time = 1.80000	 ego_vehicle speed = 10.4400	 ego_vehicle location = 18.896400	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245091	frame = 92	 simulation time = 1.82000	 ego_vehicle speed = 10.5560	 ego_vehicle location = 19.317480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245151	frame = 93	 simulation time = 1.84000	 ego_vehicle speed = 10.6720	 ego_vehicle location = 19.743200	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245202	frame = 94	 simulation time = 1.86000	 ego_vehicle speed = 10.7880	 ego_vehicle location = 20.173560	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245249	frame = 95	 simulation time = 1.88000	 ego_vehicle speed = 10.9040	 ego_vehicle location = 20.608560	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245295	frame = 96	 simulation time = 1.90000	 ego_vehicle speed = 11.0200	 ego_vehicle location = 21.048200	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245340	frame = 97	 simulation time = 1.92000	 ego_vehicle speed = 11.1360	 ego_vehicle location = 21.492480	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245385	frame = 98	 simulation time = 1.94000	 ego_vehicle speed = 11.2520	 ego_vehicle location = 21.941400	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245431	frame = 99	 simulation time = 1.96000	 ego_vehicle speed = 11.3680	 ego_vehicle location = 22.394960	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245477	frame = 100	 simulation time = 1.98000	 ego_vehicle speed = 11.4840	 ego_vehicle location = 22.853160	 next light status = 49green
real world time stamp: 2023-06-21 14:36:38.245523	frame = 101	 simulation time = 2.00000	 ego_vehicle speed = 11.6000	 ego_vehicle location = 23.316000	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245569	frame = 102	 simulation time = 2.02000	 ego_vehicle speed = 11.7160	 ego_vehicle location = 23.783480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245617	frame = 103	 simulation time = 2.04000	 ego_vehicle speed = 11.8320	 ego_vehicle location = 24.255600	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245665	frame = 104	 simulation time = 2.06000	 ego_vehicle speed = 11.9480	 ego_vehicle location = 24.732360	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245713	frame = 105	 simulation time = 2.08000	 ego_vehicle speed = 12.0640	 ego_vehicle location = 25.213760	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245759	frame = 106	 simulation time = 2.10000	 ego_vehicle speed = 12.1800	 ego_vehicle location = 25.699800	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245805	frame = 107	 simulation time = 2.12000	 ego_vehicle speed = 12.2960	 ego_vehicle location = 26.190480	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245850	frame = 108	 simulation time = 2.14000	 ego_vehicle speed = 12.4120	 ego_vehicle location = 26.685800	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245895	frame = 109	 simulation time = 2.16000	 ego_vehicle speed = 12.5280	 ego_vehicle location = 27.185760	 next light status = 48green
real world time stamp: 2023-06-21 14:36:38.245940	frame = 110	 simulation time = 2.18000	 ego_vehicle speed = 12.6440	 ego_vehicle location = 27.690360	 next light status = 48green
