step,action,location, speed,EV location,EV speed,d to next tl,t1,,t2,,t3,,t4,,t5,,t6,,t7,,t8,,t9,,t10,,t11,,t12,,t13,,t14,,t15,,t16,,t17,
607,0.209897,216.404465,7.056646,[216.404465,7.056646,283.595551,-1,-1,-1,-1,45,2,49,2,49,2,1,1,7,1,7,1,7,1,57,2,57,2,7,1,1,1,1,1,1,1,1,1,40, 1.0]
608,0.209974,217.114334,7.09864,[217.114334,7.09864,282.885681,-1,-1,-1,-1,44,2,48,2,48,2,1,1,7,1,7,1,7,1,56,2,56,2,7,1,1,1,1,1,1,1,1,1,40, 1.0]
609,0.210214,217.8284,7.140683,[217.8284,7.140683,282.1716,-1,-1,-1,-1,44,2,48,2,48,2,1,0,7,1,7,1,7,1,56,2,56,2,7,1,1,0,1,0,1,0,1,0,39, 1.0]
610,0.210752,218.546677,7.182834,[218.546677,7.182834,281.453308,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
611,0.211569,219.269196,7.225147,[219.269196,7.225147,280.730804,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
612,0.212866,219.995972,7.26772,[219.995972,7.26772,280.004028,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
613,0.214904,220.727036,7.310701,[220.727036,7.310701,279.27298,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
614,0.218047,221.462463,7.354311,[221.462463,7.354311,278.537537,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
615,0.222732,222.202347,7.398857,[222.202347,7.398857,277.797638,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
616,0.229362,222.946823,7.44473,[222.946823,7.44473,277.053162,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
617,0.238063,223.69606,7.492342,[223.69606,7.492342,276.303955,-1,-1,-1,-1,44,2,48,2,48,2,3,0,6,1,6,1,6,1,56,2,56,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
618,0.248396,224.450256,7.542021,[224.450256,7.542021,275.549744,-1,-1,-1,-1,43,2,47,2,47,2,3,0,6,1,6,1,6,1,55,2,55,2,6,1,3,0,3,0,3,0,3,0,39, 1.0]
619,0.264264,225.209747,7.594874,[225.209747,7.594874,274.790253,-1,-1,-1,-1,43,2,47,2,47,2,2,0,6,1,6,1,6,1,55,2,55,2,6,1,2,0,2,0,2,0,2,0,38, 1.0]
620,0.2609,225.974457,7.647054,[225.974457,7.647054,274.025543,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
621,0.265451,226.744476,7.700144,[226.744476,7.700144,273.255524,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
622,0.277254,227.520035,7.755595,[227.520035,7.755595,272.47998,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
623,0.287628,228.301346,7.81312,[228.301346,7.81312,271.698669,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
624,0.296364,229.088577,7.872393,[229.088577,7.872393,270.911407,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
625,0.303842,229.881897,7.933162,[229.881897,7.933162,270.118103,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
626,0.310661,230.681427,7.995294,[230.681427,7.995294,269.318573,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
627,0.317371,231.487305,8.058768,[231.487305,8.058768,268.512695,-1,-1,-1,-1,43,2,47,2,47,2,2,0,5,1,5,1,5,1,55,2,55,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
628,0.324379,232.299667,8.123644,[232.299667,8.123644,267.700348,-1,-1,-1,-1,42,2,46,2,46,2,2,0,5,1,5,1,5,1,54,2,54,2,5,1,2,0,2,0,2,0,2,0,38, 1.0]
629,0.353203,233.119095,8.194284,[233.119095,8.194284,266.88092,-1,-1,-1,-1,42,2,46,2,46,2,1,0,5,1,5,1,5,1,54,2,54,2,5,1,1,0,1,0,1,0,1,0,37, 1.0]
630,0.373659,233.945999,8.269016,[233.945999,8.269016,266.054016,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
631,0.389686,234.780685,8.346953,[234.780685,8.346953,265.219299,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
632,0.398081,235.623352,8.42657,[235.623352,8.42657,264.376648,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
633,0.405697,236.474121,8.50771,[236.474121,8.50771,263.525879,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
634,0.412463,237.333145,8.590201,[237.333145,8.590201,262.66687,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
635,0.418349,238.200531,8.673871,[238.200531,8.673871,261.799469,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
636,0.42337,239.076385,8.758546,[239.076385,8.758546,260.923615,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
637,0.427575,239.960785,8.844061,[239.960785,8.844061,260.039215,-1,-1,-1,-1,42,2,46,2,46,2,1,0,4,1,4,1,4,1,54,2,54,2,4,1,1,0,1,0,1,0,1,0,37, 1.0]
638,0.431036,240.853821,8.930267,[240.853821,8.930267,259.146179,-1,-1,-1,-1,41,2,45,2,45,2,1,2,4,1,4,1,4,1,53,2,53,2,4,1,1,2,1,2,1,2,1,2,37, 1.0]
639,0.418041,241.755203,9.013876,[241.755203,9.013876,258.244812,-1,-1,-1,-1,41,2,45,2,45,2,61,2,4,1,4,1,4,1,53,2,53,2,4,1,61,2,61,2,61,2,61,2,36, 1.0]
640,0.501478,242.666626,9.114171,[242.666626,9.114171,257.333374,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
641,0.529541,243.588623,9.220079,[243.588623,9.220079,256.411377,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
642,0.529179,244.521225,9.325915,[244.521225,9.325915,255.478775,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
643,0.528842,245.464386,9.431684,[245.464386,9.431684,254.535614,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
644,0.528519,246.418121,9.537388,[246.418121,9.537388,253.581879,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
645,0.528202,247.382431,9.643028,[247.382431,9.643028,252.617569,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
646,0.527885,248.357285,9.748605,[248.357285,9.748605,251.642715,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
647,0.527564,249.342697,9.854117,[249.342697,9.854117,250.657303,-1,-1,-1,-1,41,2,45,2,45,2,61,2,3,1,3,1,3,1,53,2,53,2,3,1,61,2,61,2,61,2,61,2,36, 1.0]
648,0.527234,250.338654,9.959564,[250.338654,9.959564,249.661346,-1,-1,-1,-1,40,2,44,2,44,2,60,2,3,1,3,1,3,1,52,2,52,2,3,1,60,2,60,2,60,2,60,2,36, 1.0]
649,0.491793,251.344452,10.057923,[251.344452,10.057923,248.655548,-1,-1,-1,-1,40,2,44,2,44,2,60,2,3,1,3,1,3,1,52,2,52,2,3,1,60,2,60,2,60,2,60,2,35, 1.0]
650,0.492971,252.360107,10.156517,[252.360107,10.156517,247.639893,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
651,0.527634,253.386307,10.262044,[253.386307,10.262044,246.613693,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
652,0.527303,254.42305,10.367505,[254.42305,10.367505,245.57695,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
653,0.52696,255.470352,10.472897,[255.470352,10.472897,244.529648,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
654,0.526603,256.528168,10.578218,[256.528168,10.578218,243.471832,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
655,0.526229,257.596527,10.683463,[257.596527,10.683463,242.403488,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
656,0.525837,258.675385,10.78863,[258.675385,10.78863,241.324615,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
657,0.525426,259.76474,10.893716,[259.76474,10.893716,240.235245,-1,-1,-1,-1,40,2,44,2,44,2,60,2,2,1,2,1,2,1,52,2,52,2,2,1,60,2,60,2,60,2,60,2,35, 1.0]
658,0.524992,260.864624,10.998714,[260.864624,10.998714,239.135376,-1,-1,-1,-1,39,2,43,2,43,2,59,2,2,1,2,1,2,1,51,2,51,2,2,1,59,2,59,2,59,2,59,2,35, 1.0]
659,0.480977,261.974121,11.09491,[261.974121,11.09491,238.025894,-1,-1,-1,-1,39,2,43,2,43,2,59,2,2,1,2,1,2,1,51,2,51,2,2,1,59,2,59,2,59,2,59,2,34, 1.0]
660,0.482287,263.093262,11.191367,[263.093262,11.191367,236.906754,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
661,0.525462,264.2229,11.296459,[264.2229,11.296459,235.7771,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
662,0.525023,265.363037,11.401464,[265.363037,11.401464,234.636963,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
663,0.524561,266.513672,11.506376,[266.513672,11.506376,233.486328,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
664,0.524075,267.674805,11.611192,[267.674805,11.611192,232.325211,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
665,0.523562,268.846375,11.715903,[268.846375,11.715903,231.15361,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
666,0.523021,270.028442,11.820508,[270.028442,11.820508,229.971558,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
667,0.522451,271.220947,11.924998,[271.220947,11.924998,228.779068,-1,-1,-1,-1,39,2,43,2,43,2,59,2,1,1,1,1,1,1,51,2,51,2,1,1,59,2,59,2,59,2,59,2,34, 1.0]
668,0.52185,272.423889,12.029368,[272.423889,12.029368,227.576126,-1,-1,-1,-1,38,2,42,2,42,2,58,2,1,1,1,1,1,1,50,2,50,2,1,1,58,2,58,2,58,2,58,2,34, 1.0]
669,0.467751,273.636169,12.122918,[273.636169,12.122918,226.363831,-1,-1,-1,-1,38,2,42,2,42,2,58,2,1,0,1,0,1,0,50,2,50,2,1,0,58,2,58,2,58,2,58,2,33, 1.0]
670,0.436402,274.857178,12.210198,[274.857178,12.210198,225.142807,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
671,0.347219,276.085144,12.279642,[276.085144,12.279642,223.914856,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
672,0.347118,277.320068,12.349066,[277.320068,12.349066,222.679947,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
673,0.347021,278.56189,12.41847,[278.56189,12.41847,221.438095,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
674,0.346928,279.810699,12.487856,[279.810699,12.487856,220.189316,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
675,0.346839,281.066406,12.557224,[281.066406,12.557224,218.933594,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
676,0.346754,282.329071,12.626575,[282.329071,12.626575,217.670929,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
677,0.346671,283.598663,12.695909,[283.598663,12.695909,216.401337,-1,-1,-1,-1,38,2,42,2,42,2,58,2,3,0,3,0,3,0,50,2,50,2,3,0,58,2,58,2,58,2,58,2,33, 1.0]
678,0.34659,284.875183,12.765226,[284.875183,12.765226,215.124817,-1,-1,-1,-1,37,2,41,2,41,2,57,2,3,0,3,0,3,0,49,2,49,2,3,0,57,2,57,2,57,2,57,2,33, 1.0]
679,0.345193,286.1586,12.834266,[286.1586,12.834266,213.841385,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
680,0.346788,287.448975,12.903623,[287.448975,12.903623,212.551025,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
681,0.346689,288.746277,12.97296,[288.746277,12.97296,211.253738,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
682,0.346578,290.050507,13.042276,[290.050507,13.042276,209.949509,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
683,0.346438,291.361664,13.111564,[291.361664,13.111564,208.638351,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
684,0.346233,292.679718,13.180811,[292.679718,13.180811,207.320267,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
685,0.345896,294.00473,13.24999,[294.00473,13.24999,205.99527,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
686,0.345289,295.336639,13.319048,[295.336639,13.319048,204.663361,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
687,0.344137,296.675415,13.387875,[296.675415,13.387875,203.32457,-1,-1,-1,-1,37,2,41,2,41,2,57,2,2,0,2,0,2,0,49,2,49,2,2,0,57,2,57,2,57,2,57,2,32, 1.0]
688,0.341899,298.021057,13.456255,[298.021057,13.456255,201.978943,-1,-1,-1,-1,36,2,40,2,40,2,56,2,2,0,2,0,2,0,48,2,48,2,2,0,56,2,56,2,56,2,56,2,32, 1.0]
689,0.342096,299.373505,13.524674,[299.373505,13.524674,200.62648,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
690,0.333341,300.732666,13.591342,[300.732666,13.591342,199.267349,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
691,0.320055,302.098175,13.655354,[302.098175,13.655354,197.90181,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
692,0.295247,303.469635,13.714403,[303.469635,13.714403,196.53038,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
693,0.252379,304.8461,13.764878,[304.8461,13.764878,195.153885,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
694,0.186368,306.226318,13.802153,[306.226318,13.802153,193.773666,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
695,0.099556,307.608551,13.822063,[307.608551,13.822063,192.391464,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
696,0.01649,308.991058,13.825361,[308.991058,13.825361,191.008926,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
697,-0.027066,310.373077,13.819948,[310.373077,13.819948,189.626938,-1,-1,-1,-1,36,2,40,2,40,2,56,2,1,0,1,0,1,0,48,2,48,2,1,0,56,2,56,2,56,2,56,2,31, 1.0]
698,-0.036325,311.754333,13.812683,[311.754333,13.812683,188.245667,-1,-1,-1,-1,35,2,39,2,39,2,55,2,1,2,1,2,1,2,47,2,47,2,1,2,55,2,55,2,55,2,55,2,31, 1.0]
699,0.057308,313.136749,13.824144,[313.136749,13.824144,186.863251,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
700,-0.473768,314.509705,13.729391,[314.509705,13.729391,185.490311,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
701,-0.477509,315.873077,13.633889,[315.873077,13.633889,184.126923,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
702,-0.480964,317.226837,13.537697,[317.226837,13.537697,182.773148,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
703,-0.484148,318.570923,13.440866,[318.570923,13.440866,181.429062,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
704,-0.487077,319.905273,13.343451,[319.905273,13.343451,180.094727,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
705,-0.489761,321.229828,13.2455,[321.229828,13.2455,178.770172,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
706,-0.492214,322.544525,13.147057,[322.544525,13.147057,177.45546,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
707,-0.494444,323.849365,13.048167,[323.849365,13.048167,176.15065,-1,-1,-1,-1,35,2,39,2,39,2,55,2,67,2,67,2,67,2,47,2,47,2,67,2,55,2,55,2,55,2,55,2,30, 1.0]
708,-0.49646,325.144226,12.948875,[325.144226,12.948875,174.855759,-1,-1,-1,-1,34,2,38,2,38,2,54,2,67,2,67,2,67,2,46,2,46,2,67,2,54,2,54,2,54,2,54,2,30, 1.0]
709,-0.472316,326.429688,12.854412,[326.429688,12.854412,173.570312,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
710,-0.488611,327.705353,12.75669,[327.705353,12.75669,172.294647,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
711,-0.491024,328.971191,12.658485,[328.971191,12.658485,171.028809,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
712,-0.493186,330.227173,12.559848,[330.227173,12.559848,169.772812,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
713,-0.495071,331.473267,12.460834,[331.473267,12.460834,168.526733,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
714,-0.496637,332.709412,12.361506,[332.709412,12.361506,167.290588,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
715,-0.49781,333.935608,12.261945,[333.935608,12.261945,166.064392,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
716,-0.498473,335.151825,12.16225,[335.151825,12.16225,164.84816,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
717,-0.498448,336.358093,12.06256,[336.358093,12.06256,163.641907,-1,-1,-1,-1,34,2,38,2,38,2,54,2,66,2,66,2,66,2,46,2,46,2,66,2,54,2,54,2,54,2,54,2,29, 1.0]
718,-0.497472,337.554413,11.963066,[337.554413,11.963066,162.445602,-1,-1,-1,-1,33,2,37,2,37,2,53,2,66,2,66,2,66,2,45,2,45,2,66,2,53,2,53,2,53,2,53,2,29, 1.0]
719,-0.45779,338.741547,11.871508,[338.741547,11.871508,161.258453,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
720,-0.459288,339.919525,11.779651,[339.919525,11.779651,160.08049,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
721,-0.446675,341.088562,11.690315,[341.088562,11.690315,158.911453,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
722,-0.43193,342.248932,11.60393,[342.248932,11.60393,157.751053,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
723,-0.416566,343.401001,11.520617,[343.401001,11.520617,156.598999,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
724,-0.402263,344.545013,11.440164,[344.545013,11.440164,155.454987,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
725,-0.390264,345.681244,11.362111,[345.681244,11.362111,154.318771,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
726,-0.381089,346.809814,11.285893,[346.809814,11.285893,153.190186,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
727,-0.374676,347.930908,11.210958,[347.930908,11.210958,152.069092,-1,-1,-1,-1,33,2,37,2,37,2,53,2,65,2,65,2,65,2,45,2,45,2,65,2,53,2,53,2,53,2,53,2,28, 1.0]
728,-0.370696,349.044586,11.136819,[349.044586,11.136819,150.955399,-1,-1,-1,-1,32,2,36,2,36,2,52,2,65,2,65,2,65,2,44,2,44,2,65,2,52,2,52,2,52,2,52,2,28, 1.0]
729,-0.371777,350.150848,11.062463,[350.150848,11.062463,149.849152,-1,-1,-1,-1,32,2,36,2,36,2,52,2,64,2,64,2,64,2,44,2,44,2,64,2,52,2,52,2,52,2,52,2,27, 1.0]
730,-0.392074,351.249237,10.984049,[351.249237,10.984049,148.750748,-1,-1,-1,-1,32,2,36,2,36,2,52,2,64,2,64,2,64,2,44,2,44,2,64,2,52,2,52,2,52,2,52,2,27, 1.0]
731,-0.415287,352.339355,10.900991,[352.339355,10.900991,147.66066,-1,-1,-1,-1,32,2,36,2,36,2,52,2,64,2,64,2,64,2,44,2,44,2,64,2,52,2,52,2,52,2,52,2,27, 1.0]
732,-0.442606,353.420593,10.812469,[353.420593,10.812469,146.579407,-1,-1,-1,-1,32,2,36,2,36,2,52,2,64,2,64,2,64,2,44,2,44,2,64,2,52,2,52,2,52,2,52,2,27, 1.0]
733,-0.46976,354.492432,10.718518,[354.492432,10.718518,145.507553,-1,-1,-1,-1,32,2,36,2,36,2,52,2,64,2,64,2,64,2,44,2,44,2,64,2,52,2,52,2,52,2,52,2,27, 1.0]
